,Attrition,BusinessTravel_Travel_Frequently,Department_Research & Development,EnvironmentSatisfaction,JobInvolvement,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Married,MaritalStatus_Single,NumCompaniesWorked,OverTime_Yes,StockOptionLevel,TotalWorkingYearsLog,WorkLifeBalance,YearsAtCompanyLog,rate_income,Job_happiness_score,TenureExperienceRatio,IncomePerExperience,PromotionRecency
830,0,False,True,2,3,False,True,False,False,False,False,4,True,False,3.0,True,1,1.9459101490553128,3,0.6931471805599453,4285,11.693147180559945,0.3562053565745994,4.352425488433586,0.6931471805599453
831,1,True,True,3,3,False,True,False,False,False,False,3,True,False,1.0,False,1,1.0986122886681098,2,1.0986122886681098,3623,12.098612288668111,0.9999908976905865,7.161231525929718,0.0
832,0,False,True,3,2,True,False,False,False,False,False,4,False,False,7.0,False,2,2.302585092994046,3,1.9459101490553128,11440,13.945910149055312,0.8450943698160415,3.758289859679832,1.2527629684953676
833,0,False,True,4,2,False,False,False,False,False,False,3,True,False,1.0,False,1,1.6094379124341005,3,1.6094379124341005,5411,13.6094379124341,0.9999937866892599,4.871185516128712,0.5108256237659907
834,0,False,False,2,3,False,False,False,False,False,False,3,True,False,1.0,False,0,1.9459101490553128,2,1.9459101490553128,115,11.945910149055312,0.9999948610429853,4.445634411272551,1.2527629684953676
835,0,False,False,3,3,False,False,False,False,False,False,3,False,True,1.0,False,0,1.9459101490553128,1,1.791759469228055,2785,11.791759469228055,0.9207774893013475,4.302302015230906,1.0986122886681096
836,1,False,False,4,2,False,False,False,False,False,False,1,True,False,1.0,False,1,2.4849066497880004,1,2.4849066497880004,3826,10.484906649788,0.9999959757201511,3.5818848569723065,1.0986122886681098
837,0,True,True,2,3,False,False,False,False,True,False,3,False,True,8.5,False,0,3.044522437723423,2,2.9444389791664403,283,12.94443897916644,0.967123536830559,3.1237784976723857,1.8458266904983305
838,1,True,False,3,3,False,False,False,False,False,False,1,False,True,2.0,True,0,3.1354942159291497,2,2.9444389791664403,-11311,10.94443897916644,0.9390639515673269,3.039207661088709,0.8043728156701695
839,0,False,False,2,3,False,False,False,False,False,False,1,False,True,7.0,False,0,2.302585092994046,4,1.9459101490553128,-2902,11.945910149055312,0.8450943698160415,3.71229678638127,1.2527629684953676
840,0,False,True,4,2,False,True,False,False,False,False,3,True,False,6.0,False,1,2.3978952727983707,3,2.19722457733622,14082,14.19722457733622,0.9163099986731523,3.2205932419738956,1.5040773967762746
841,0,False,True,4,3,False,True,False,False,False,False,2,False,True,8.0,False,0,1.9459101490553128,3,1.6094379124341005,2812,13.6094379124341,0.8270832249799333,4.207846564765557,0.9162907318741552
842,1,False,True,3,3,False,True,False,False,False,False,4,True,False,1.0,True,0,0.6931471805599453,2,0.6931471805599453,20440,11.693147180559945,0.9999855732577251,11.296753229180672,0.6931471805599453
843,0,False,True,1,4,False,True,False,False,False,False,4,True,False,1.0,False,1,2.19722457733622,3,2.19722457733622,9001,14.19722457733622,0.9999954488245801,3.820311804851857,2.19722457733622
844,0,False,False,3,2,False,False,False,False,False,False,3,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,-3872,13.39789527279837,0.9999958296934772,3.666382545139533,1.7047480922384253
845,0,True,True,3,2,False,False,False,False,False,False,4,True,False,3.0,True,1,2.833213344056216,1,0.6931471805599453,16781,9.693147180559945,0.24464967861220333,2.9629056584893663,0.6931471805599453
846,0,False,True,3,2,False,False,False,True,False,False,2,False,False,2.0,False,1,2.772588722239781,4,2.079441541679836,9314,13.079441541679836,0.7499972949565549,3.331700676793992,0.1335313926245234
847,0,True,True,4,2,True,False,False,False,False,False,1,False,True,2.0,False,0,2.70805020110221,3,2.6390573296152584,20412,12.639057329615259,0.9745194469979409,3.169696785811043,1.029619417181158
848,0,True,True,4,2,False,True,False,False,False,False,4,True,False,1.0,False,1,1.0986122886681098,4,1.0986122886681098,24161,15.098612288668111,0.9999908976905865,7.075766209680979,0.0
849,1,False,False,1,1,False,False,False,False,False,False,3,False,True,8.0,False,0,2.079441541679836,2,1.6094379124341005,4143,8.6094379124341,0.7739723096090778,4.128151468254035,0.9162907318741552
850,0,False,False,3,3,False,False,False,False,False,True,1,False,False,1.0,False,3,0.6931471805599453,3,0.6931471805599453,12120,10.693147180559945,0.9999855732577251,11.465400994037841,0.6931471805599453
851,0,False,True,4,3,False,False,True,False,False,False,1,False,False,4.0,False,1,3.367295829986474,3,1.791759469228055,1994,12.791759469228055,0.5321047625885683,2.8854144943274105,0.18232155679395445
852,0,False,True,2,3,False,True,False,False,False,False,4,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,23211,14.39789527279837,0.9999958296934772,3.356857816037479,2.3978952727983707
853,0,False,True,3,3,False,False,False,False,False,False,1,False,True,1.0,False,0,0.6931471805599453,3,0.6931471805599453,4620,10.693147180559945,0.9999855732577251,11.317814540858002,0.6931471805599453
854,0,False,True,1,3,False,False,False,False,False,False,3,True,False,4.0,True,1,2.079441541679836,2,1.3862943611198906,15623,9.38629436111989,0.6666634606931042,4.042860162236508,1.3862943611198906
855,0,False,True,4,2,False,False,False,True,False,False,4,True,False,1.0,False,1,2.70805020110221,2,2.70805020110221,3487,14.70805020110221,0.9999963073199052,3.2405867059365705,1.3217558399823195
856,0,False,True,1,2,False,True,False,False,False,False,3,False,True,1.0,False,0,1.0986122886681098,2,1.0986122886681098,9795,9.098612288668111,0.9999908976905865,7.2979014194482446,0.4054651081081645
857,1,False,True,3,3,False,False,False,False,False,False,3,False,True,1.0,True,0,1.9459101490553128,3,1.9459101490553128,7890,12.945910149055312,0.9999948610429853,4.10353114184833,1.9459101490553128
858,0,False,True,4,3,False,False,True,False,False,False,3,False,False,3.0,False,1,3.295836866004329,3,2.079441541679836,2059,15.079441541679836,0.630927839253896,2.947974661351697,0.4700036292457357
859,0,False,True,2,1,False,False,False,False,False,False,4,True,False,2.0,True,1,1.9459101490553128,2,1.791759469228055,24765,9.791759469228055,0.9207774893013475,3.9477578330006353,1.0986122886681096
860,1,True,True,3,2,False,False,False,False,False,False,4,True,False,2.0,True,1,0.6931471805599453,3,0.0,1370,11.0,0.0,11.47860401822483,0.0
861,0,False,False,3,3,False,False,True,False,False,False,1,True,False,8.0,False,0,3.367295829986474,3,2.9444389791664403,7516,12.94443897916644,0.8744198263625693,2.8854144943274105,0.8043728156701695
862,0,False,True,4,1,False,False,False,False,False,False,3,False,True,2.0,False,0,1.9459101490553128,3,0.0,1989,11.0,0.0,3.975879321774564,0.0
863,0,False,False,2,3,False,False,False,False,False,False,3,True,False,1.0,False,1,1.791759469228055,3,1.791759469228055,4829,12.791759469228055,0.999994418924883,4.570323919615013,1.0986122886681096
864,1,False,True,1,2,False,False,False,False,False,False,1,False,False,6.0,False,1,1.791759469228055,1,0.6931471805599453,18186,5.693147180559945,0.3868506481799652,4.271472999793102,0.6931471805599453
865,0,False,False,3,3,False,False,False,False,False,False,1,False,False,8.0,False,3,2.19722457733622,3,1.6094379124341005,9077,11.6094379124341,0.7324834266832243,3.787778138392373,1.6094379124341005
866,0,True,False,2,3,False,False,False,False,False,False,2,True,False,5.0,False,3,1.791759469228055,3,0.0,21113,10.0,0.0,4.6729565183034305,0.0
867,0,True,True,4,3,False,False,True,False,False,False,1,True,False,2.0,False,1,3.3843902633457743,3,1.0986122886681098,-7091,12.098612288668111,0.32461062616217734,2.8708404126735823,0.0
868,0,False,True,4,2,False,True,False,False,False,False,1,True,False,1.0,False,3,1.9459101490553128,3,1.9459101490553128,9253,11.945910149055312,0.9999948610429853,4.147121942787618,0.5596157879354222
869,0,False,True,4,3,False,False,False,False,True,False,2,True,False,5.0,False,1,3.258096538021482,3,1.6094379124341005,-5732,13.6094379124341,0.49397952266209433,2.982122571896113,1.6094379124341005
870,0,False,False,3,3,False,False,False,False,False,False,1,True,False,3.0,True,3,2.772588722239781,3,2.079441541679836,12060,11.079441541679836,0.7499972949565549,3.2825905811569314,1.3862943611198908
871,1,False,True,4,3,False,True,False,False,False,False,2,True,False,1.0,False,1,0.6931471805599453,1,0.6931471805599453,1162,10.693147180559945,0.9999855732577251,11.110323021736965,0.6931471805599453
872,0,True,False,2,3,False,False,False,False,False,False,3,True,False,1.0,False,1,2.3978952727983707,2,2.3978952727983707,366,12.39789527279837,0.9999958296934772,3.5116826284002474,2.3978952727983707
873,0,False,True,3,1,False,True,False,False,False,False,3,False,False,1.0,False,1,2.079441541679836,3,2.079441541679836,4124,12.079441541679836,0.9999951910396565,3.8069859775271064,1.3862943611198908
874,0,False,True,3,3,False,True,False,False,False,False,3,False,False,1.0,False,3,2.3978952727983707,2,2.3978952727983707,7818,13.39789527279837,0.9999958296934772,3.4022319436492117,0.2578291093020999
875,0,False,True,4,3,False,False,False,False,False,False,4,False,True,1.0,False,0,3.044522437723423,3,2.9444389791664403,3203,16.944438979166442,0.967123536830559,2.7659822632609146,0.8043728156701695
876,0,False,False,3,4,False,False,False,False,False,True,4,False,True,1.0,False,0,1.0986122886681098,3,1.0986122886681098,2372,15.09861228866811,0.9999908976905865,7.184633837270635,0.0
877,0,False,True,4,3,False,False,False,True,False,False,4,False,False,2.0,False,1,2.5649493574615367,2,1.9459101490553128,10054,14.945910149055313,0.7586514551954233,3.4723859821346417,1.2527629684953676
878,0,False,False,4,4,False,False,False,False,False,False,1,True,False,7.0,False,1,2.3978952727983707,4,1.6094379124341005,6586,14.6094379124341,0.6711849424126234,3.6465201888031333,1.6094379124341005
879,0,False,False,2,4,False,False,False,False,False,False,4,False,False,2.0,True,1,2.5649493574615367,3,2.4849066497880004,5673,14.484906649788,0.968789872852893,3.3374580413946857,1.791759469228055
880,0,True,True,3,2,False,True,False,False,False,False,2,True,False,1.0,False,1,1.0986122886681098,3,1.0986122886681098,4588,11.098612288668111,0.9999908976905865,7.2064549122191774,0.0
881,0,True,True,4,3,False,False,False,False,False,False,3,False,True,4.0,True,0,2.3978952727983707,3,2.19722457733622,-2660,14.19722457733622,0.9163099986731523,3.5518472176651854,2.19722457733622
882,0,False,True,3,1,False,False,False,True,False,False,1,False,False,2.0,True,1,2.8903717578961645,3,2.079441541679836,-6017,9.079441541679836,0.7194349106304244,3.1951923303696224,0.0
883,0,False,True,1,3,False,False,False,False,False,False,4,True,False,2.0,False,1,2.772588722239781,3,2.70805020110221,3530,13.70805020110221,0.9767191261325306,2.8604663591839823,1.0986122886681096
884,0,False,False,2,2,False,False,False,False,False,False,2,False,False,7.0,False,1,2.079441541679836,4,1.791759469228055,4739,11.791759469228055,0.8616500232463336,4.2474862311293595,1.0986122886681096
885,0,False,False,3,3,False,False,False,False,False,False,4,False,True,2.0,False,0,1.791759469228055,3,1.6094379124341005,15673,14.6094379124341,0.898239388534448,4.748013068347809,0.9162907318741552
886,0,False,True,4,3,False,False,False,False,False,False,2,True,False,2.0,True,1,2.5649493574615367,3,2.4849066497880004,5790,13.484906649788,0.968789872852893,3.19034999739463,0.6931471805599454
887,0,True,True,1,3,False,False,False,False,True,False,1,True,False,3.0,True,0,3.044522437723423,3,0.6931471805599453,10090,7.693147180559945,0.2276695008965818,3.1161979904322186,0.6931471805599453
888,0,False,False,3,2,False,False,False,False,False,False,4,True,False,4.0,True,1,2.833213344056216,2,2.6390573296152584,3378,12.639057329615259,0.9314681580439833,3.263930279032813,1.029619417181158
889,0,False,True,1,3,False,False,False,False,False,False,1,True,False,1.0,True,2,2.302585092994046,2,2.302585092994046,12142,8.302585092994047,0.999995657074042,3.349457252706363,0.3566749439387331
890,0,True,True,4,3,False,False,False,True,False,False,3,False,False,7.0,False,1,3.3843902633457743,1,1.791759469228055,-843,12.791759469228055,0.5294171285333563,2.7359104979116853,1.0986122886681096
891,0,False,True,1,4,False,False,False,False,False,False,4,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,17971,14.39789527279837,0.9999958296934772,3.1723040178073205,0.3184537311185345
892,1,False,True,1,2,False,False,False,False,False,False,2,False,True,1.0,True,0,0.6931471805599453,4,0.6931471805599453,4289,8.693147180559945,0.9999855732577251,10.860930215893775,0.6931471805599453
893,0,False,True,1,3,False,False,False,False,False,False,4,False,False,1.0,False,3,1.3862943611198906,3,1.3862943611198906,1838,12.38629436111989,0.9999927865768293,5.938407458965194,0.6931471805599453
894,0,False,True,4,3,False,False,False,False,True,False,4,True,False,3.0,False,0,3.3843902633457743,3,2.3978952727983707,6893,16.397895272798372,0.7085140900053714,2.8708404126735823,2.3978952727983707
895,0,False,True,3,3,True,False,False,False,False,False,1,True,False,1.0,True,0,1.9459101490553128,2,1.9459101490553128,10256,9.945910149055312,0.9999948610429853,4.5375271112546836,1.9459101490553128
896,0,False,True,3,2,True,False,False,False,False,False,1,False,True,1.0,False,0,2.3978952727983707,3,2.3978952727983707,10386,11.39789527279837,0.9999958296934772,3.6809576803978517,1.7047480922384253
897,0,False,False,3,2,False,False,False,False,False,False,4,False,True,5.0,False,0,2.6390573296152584,3,1.9459101490553128,11319,13.945910149055312,0.7373476709815513,3.2401654341794965,1.9459101490553128
898,0,False,True,3,1,False,False,False,False,True,False,4,True,False,3.0,False,1,3.258096538021482,3,2.19722457733622,2044,13.19722457733622,0.6743869642367516,2.982122571896113,2.19722457733622
899,0,False,True,1,2,False,False,True,False,False,False,3,True,False,2.0,False,1,3.1780538303479458,4,0.6931471805599453,-4457,10.693147180559945,0.21810360570513054,3.057230303524902,0.6931471805599453
900,0,True,True,3,3,False,False,False,False,False,False,2,True,False,1.0,False,0,2.5649493574615367,2,2.4849066497880004,5564,12.484906649788,0.968789872852893,3.2024657197616984,2.4849066497880004
901,0,False,True,4,4,False,True,False,False,False,False,2,False,True,5.0,False,0,2.079441541679836,2,0.6931471805599453,14061,12.693147180559945,0.3333317303465521,3.773957882728047,0.6931471805599453
902,0,False,True,1,3,False,False,False,False,False,False,3,False,False,1.0,False,3,1.791759469228055,3,1.791759469228055,691,11.791759469228055,0.999994418924883,4.3706628274999035,1.791759469228055
903,0,False,True,3,3,True,False,False,False,False,False,4,False,False,1.0,True,2,1.9459101490553128,3,1.9459101490553128,-2419,13.945910149055313,0.9999948610429853,4.521488047871074,1.2527629684953676
904,0,False,True,4,2,False,False,False,False,True,False,4,False,True,6.0,False,0,3.258096538021482,4,0.6931471805599453,-7848,14.693147180559945,0.21274540057884841,2.982122571896113,0.6931471805599453
905,0,False,True,4,2,False,False,False,False,True,False,4,False,False,3.0,False,2,2.302585092994046,2,2.079441541679836,-12701,14.079441541679836,0.9030860649389967,4.2074814504475375,1.3862943611198908
906,0,False,True,3,4,False,False,False,False,False,False,3,True,False,2.0,False,0,1.0986122886681098,2,0.6931471805599453,19058,12.693147180559945,0.6309240106536221,7.152474185516582,0.6931471805599453
907,0,False,False,2,3,False,False,True,False,False,False,2,True,False,7.0,False,1,3.295836866004329,3,2.9444389791664403,-7830,12.94443897916644,0.8933785757880454,2.947974661351697,1.5581446180465497
908,0,False,False,4,4,False,False,False,False,False,False,3,False,False,2.0,True,2,2.3978952727983707,3,2.302585092994046,13328,15.302585092994047,0.9602485632415806,3.7673391941611176,2.302585092994046
909,0,False,True,2,4,False,False,False,False,False,False,4,False,True,1.0,True,0,0.6931471805599453,3,0.6931471805599453,18227,12.693147180559945,0.9999855732577251,11.548173682747114,0.6931471805599453
910,0,False,True,4,3,False,False,False,False,False,False,3,True,False,1.0,False,1,0.6931471805599453,3,0.6931471805599453,15678,13.693147180559945,0.9999855732577251,10.257239862001834,0.6931471805599453
911,1,True,False,3,1,False,False,False,False,False,True,4,False,True,1.0,True,0,0.6931471805599453,3,0.6931471805599453,6922,10.693147180559945,0.9999855732577251,10.127848207012564,0.0
912,0,False,True,3,3,False,False,False,False,False,False,4,False,True,1.0,True,0,2.19722457733622,2,2.19722457733622,7098,13.19722457733622,0.9999954488245801,3.6246269747384665,1.0986122886681102
913,1,False,False,1,1,False,False,True,False,False,False,2,False,True,2.0,True,0,3.295836866004329,3,2.9444389791664403,-14088,8.94443897916644,0.8933785757880454,2.947974661351697,2.251291798606495
914,0,False,True,4,2,True,False,False,False,False,False,2,False,False,1.0,True,1,3.3843902633457743,3,2.9444389791664403,12015,12.94443897916644,0.8700031763546803,2.811785065119335,0.8043728156701695
915,1,True,True,1,2,False,True,False,False,False,False,3,False,True,1.0,False,0,1.0986122886681098,1,1.0986122886681098,22683,8.098612288668111,0.9999908976905865,7.1664457712829215,0.0
916,0,False,False,4,2,False,False,True,False,False,False,2,True,False,2.0,False,1,3.295836866004329,3,2.4849066497880004,-6635,13.484906649788,0.7539508814620808,2.947974661351697,2.4849066497880004
917,0,False,False,3,3,False,False,False,False,False,False,1,False,True,2.0,True,0,1.6094379124341005,3,1.3862943611198906,1501,10.38629436111989,0.8613477642922184,5.2318946996684765,1.3862943611198906
918,0,True,False,4,3,False,False,True,False,False,False,2,False,False,4.0,True,1,3.3843902633457743,2,2.9444389791664403,2615,12.94443897916644,0.8700031763546803,2.8708404126735823,0.8043728156701695
919,0,False,True,4,3,False,False,False,True,False,False,4,False,True,6.0,False,0,3.258096538021482,2,2.302585092994046,9490,15.302585092994047,0.7067249232409428,2.8422544682038793,0.5108256237659909
920,0,True,True,3,3,False,True,False,False,False,False,2,False,False,4.0,False,2,2.772588722239781,4,2.4849066497880004,18090,14.484906649788,0.8962373926871844,3.029480999386247,0.6931471805599454
921,0,True,True,4,3,False,True,False,False,False,False,3,False,True,2.0,True,0,1.791759469228055,2,1.6094379124341005,4688,12.6094379124341,0.898239388534448,4.283779880368589,1.6094379124341005
922,0,False,True,3,4,False,False,True,False,False,False,1,False,False,1.0,False,2,3.295836866004329,2,2.9444389791664403,896,12.94443897916644,0.8933785757880454,2.947974661351697,0.8043728156701695
923,0,True,False,3,2,False,False,False,False,False,False,2,True,False,4.0,False,2,2.70805020110221,4,2.3978952727983707,17343,13.39789527279837,0.8854660143162257,3.105481432674519,1.7047480922384253
924,0,False,True,3,3,False,False,False,False,False,False,3,True,False,2.0,True,0,1.6094379124341005,3,1.3862943611198906,2514,12.38629436111989,0.8613477642922184,5.071624988344813,0.2876820724517808
925,0,False,True,2,4,False,False,False,False,False,False,2,True,False,6.0,True,0,2.9444389791664403,3,0.6931471805599453,3256,10.693147180559945,0.23540811386589963,2.639512625766725,0.6931471805599453
926,0,False,False,4,2,False,False,False,False,False,False,4,False,True,3.0,False,0,3.1780538303479458,4,2.9444389791664403,10133,16.944438979166442,0.9264883074560754,2.9053146305899675,0.8043728156701695
927,0,False,True,3,3,False,False,False,True,False,False,2,False,True,8.5,True,0,2.9444389791664403,3,2.833213344056216,-3087,12.833213344056215,0.9622219179556936,2.919455985980873,1.0414538748281612
928,1,False,True,1,3,True,False,False,False,False,False,4,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,6097,13.39789527279837,0.9999958296934772,3.7468404074291195,2.3978952727983707
929,0,True,True,4,2,False,True,False,False,False,False,4,True,False,1.0,True,1,1.0986122886681098,3,1.0986122886681098,10355,13.098612288668111,0.9999908976905865,7.518956188835026,0.0
930,0,True,True,2,2,False,True,False,False,False,False,3,False,True,2.0,False,0,2.19722457733622,2,2.079441541679836,1419,11.079441541679836,0.9463903231492068,3.6187338568613288,0.0
931,0,False,True,3,3,False,False,False,True,False,False,3,False,True,7.0,True,0,2.3978952727983707,3,2.19722457733622,8163,13.19722457733622,0.9163099986731523,3.525771621345791,1.5040773967762746
932,1,False,True,2,3,False,True,False,False,False,False,3,False,False,3.0,True,2,2.3978952727983707,3,2.079441541679836,13946,12.079441541679836,0.8671908624868716,3.3836724819834005,0.0
933,0,False,True,4,3,False,False,False,False,False,False,1,False,True,2.0,False,0,1.791759469228055,2,1.3862943611198906,2652,11.38629436111989,0.7737012963599303,4.264278389387571,0.6931471805599453
934,0,False,True,4,3,False,False,False,False,False,False,2,False,True,1.0,False,0,1.0986122886681098,2,1.0986122886681098,16734,12.098612288668111,0.9999908976905865,6.9616856582930975,0.0
935,0,False,False,3,4,False,False,False,False,False,False,4,True,False,1.0,False,2,2.3978952727983707,4,2.3978952727983707,5484,17.397895272798372,0.9999958296934772,3.6423107593132684,2.3978952727983707
936,0,True,True,2,3,False,False,True,False,False,False,2,False,True,3.0,False,0,3.1354942159291497,3,0.0,-3546,10.0,0.0,3.0987274707895685,0.0
937,0,False,True,3,2,False,False,True,False,False,False,2,False,False,6.0,True,2,3.091042453358316,3,2.9444389791664403,753,11.94443897916644,0.9525684289075762,3.14328960614046,0.8043728156701695
938,0,False,True,1,3,False,False,False,False,False,False,3,False,False,1.0,False,2,1.0986122886681098,3,1.0986122886681098,23704,11.098612288668111,0.9999908976905865,7.074233188785806,0.0
939,1,False,True,4,3,False,True,False,False,False,False,3,True,False,1.0,False,1,2.3978952727983707,3,2.3978952727983707,17962,15.39789527279837,0.9999958296934772,3.5421415230962685,1.7047480922384253
940,1,False,True,3,3,False,False,False,False,False,False,1,False,True,2.0,False,0,1.9459101490553128,3,1.791759469228055,18250,11.791759469228055,0.9207774893013475,4.249924163788856,1.791759469228055
941,0,False,True,1,2,False,True,False,False,False,False,4,True,False,2.0,False,1,2.3978952727983707,3,2.302585092994046,19004,12.302585092994047,0.9602485632415806,3.5196886983213367,0.3566749439387331
942,0,False,True,4,3,True,False,False,False,False,False,3,True,False,3.0,False,0,2.3978952727983707,3,2.079441541679836,-1347,15.079441541679836,0.8671908624868716,3.697871509013418,1.3862943611198908
943,0,False,False,4,3,False,False,False,False,False,False,1,False,True,6.0,False,0,2.3978952727983707,4,2.079441541679836,19534,14.079441541679836,0.8671908624868716,3.394030960932779,0.28768207245178123
944,0,False,True,3,1,False,True,False,False,False,False,4,True,False,2.0,False,3,2.3978952727983707,3,2.302585092994046,9718,13.302585092994047,0.9602485632415806,3.6724238372400952,0.2231435513142097
945,0,False,True,4,3,False,False,False,False,True,False,1,True,False,4.0,True,0,3.258096538021482,3,1.3862943611198906,5841,11.38629436111989,0.42549080115769683,2.982122571896113,0.6931471805599453
946,1,False,False,4,2,False,False,False,False,False,False,2,False,True,2.0,True,0,2.302585092994046,3,1.791759469228055,8141,11.791759469228055,0.7781478709303791,3.958785510612479,1.0986122886681096
947,1,False,False,2,3,False,False,False,False,False,False,2,False,True,8.5,True,0,2.3978952727983707,2,2.19722457733622,13088,10.19722457733622,0.9163099986731523,3.770610428316015,0.11778303565638382
948,0,False,True,2,3,False,False,True,False,False,False,1,True,False,1.0,True,2,2.302585092994046,3,2.302585092994046,14011,10.302585092994047,0.999995657074042,4.0761492368537215,2.302585092994046
949,0,False,True,1,3,False,False,False,True,False,False,3,False,True,2.0,False,0,2.302585092994046,3,2.19722457733622,8818,12.19722457733622,0.9542383652347606,3.6565614111516775,1.5040773967762746
950,0,False,False,4,3,False,False,False,False,False,False,3,False,False,1.0,True,1,2.3978952727983707,2,2.3978952727983707,-917,13.39789527279837,0.9999958296934772,3.8348183978056944,0.2578291093020999
951,0,False,False,3,1,False,False,False,False,False,False,2,False,True,1.0,False,0,2.995732273553991,3,2.9444389791664403,15923,11.94443897916644,0.982874596776749,2.912310777934563,0.8043728156701695
952,1,True,False,4,3,False,False,False,False,False,True,2,False,True,1.0,True,0,1.3862943611198906,4,1.3862943611198906,6017,13.38629436111989,0.9999927865768293,5.5846090634574175,0.2876820724517808
953,1,False,True,1,3,False,True,False,False,False,False,1,True,False,4.0,False,0,2.3978952727983707,4,1.3862943611198906,12307,10.38629436111989,0.5781272416579143,3.239363691845077,0.6931471805599453
954,0,False,True,3,3,False,False,True,False,False,False,3,True,False,2.0,True,0,3.091042453358316,2,2.9444389791664403,10001,12.94443897916644,0.9525684289075762,3.14328960614046,1.8458266904983305
955,0,False,True,4,1,False,False,True,False,False,False,3,True,False,4.0,False,1,3.1780538303479458,3,2.9444389791664403,-9589,13.94443897916644,0.9264883074560754,3.057230303524902,0.8043728156701695
956,0,False,False,4,3,False,False,True,False,False,False,2,False,True,6.0,False,0,3.3843902633457743,3,2.079441541679836,-12559,14.079441541679836,0.6144195071135372,2.8708404126735823,0.0
957,0,False,True,3,3,False,False,False,False,False,False,3,False,False,8.5,False,1,1.9459101490553128,3,1.6094379124341005,4988,13.6094379124341,0.8270832249799333,4.200220365123473,1.6094379124341005
958,0,False,True,4,3,True,False,False,False,False,False,4,False,False,2.0,False,1,2.3978952727983707,2,2.302585092994046,-3006,15.302585092994047,0.9602485632415806,3.7732679373353046,1.6094379124341005
959,0,False,True,3,3,False,False,False,False,False,False,4,False,True,1.0,False,0,2.302585092994046,3,2.302585092994046,17794,15.302585092994047,0.999995657074042,3.6685563368468213,0.16251892949777513
960,0,True,False,3,3,False,False,False,False,False,False,1,False,False,2.0,False,1,2.3978952727983707,3,2.302585092994046,194,12.302585092994047,0.9602485632415806,3.469577168551551,1.6094379124341005
961,0,True,True,3,3,False,False,False,False,False,False,3,False,True,1.0,True,0,2.302585092994046,3,2.302585092994046,-1559,13.302585092994047,0.999995657074042,3.6283731722258414,1.6094379124341005
962,0,False,False,3,3,False,False,True,False,False,False,2,False,False,1.0,True,1,3.3843902633457743,3,2.9444389791664403,3562,12.94443897916644,0.8700031763546803,2.821397760228251,2.9444389791664403
963,0,False,False,2,3,False,False,False,False,False,False,1,False,False,3.0,False,1,2.4849066497880004,3,2.079441541679836,12568,11.079441541679836,0.836825469319964,3.556822216886371,1.3862943611198908
964,0,False,False,3,3,False,False,False,False,False,False,1,False,True,1.0,False,0,2.3978952727983707,4,2.3978952727983707,17428,13.39789527279837,0.9999958296934772,3.636631265761419,0.2578291093020999
965,0,False,True,4,3,False,True,False,False,False,False,4,True,False,3.0,False,3,2.079441541679836,2,1.3862943611198906,5406,14.38629436111989,0.6666634606931042,3.9471691340390738,0.6931471805599453
966,1,False,True,3,2,False,False,False,True,False,False,1,True,False,7.0,True,0,3.3843902633457743,2,2.3978952727983707,2015,9.39789527279837,0.7085140900053714,2.721675703367576,0.6061358035703157
967,0,False,True,2,3,False,True,False,False,False,False,2,True,False,3.0,False,1,2.079441541679836,3,1.6094379124341005,4375,11.6094379124341,0.7739723096090778,3.7405110523657825,1.6094379124341005
968,0,True,False,1,4,False,False,False,False,False,False,1,True,False,2.0,False,1,2.8903717578961645,2,2.772588722239781,-2378,10.772588722239782,0.9592465475072324,2.9208839358871956,0.8266785731844684
969,0,False,True,4,3,False,False,False,True,False,False,4,False,True,1.0,False,0,2.4849066497880004,3,2.3978952727983707,10808,16.397895272798372,0.964980162615493,3.6115865089197556,2.3978952727983707
970,0,False,False,3,4,False,False,False,False,False,True,4,True,False,8.0,False,1,1.791759469228055,3,0.6931471805599453,3993,14.693147180559945,0.3868506481799652,4.374418166306904,0.6931471805599453
971,0,False,True,4,2,False,False,False,True,False,False,2,False,True,3.0,False,0,3.3843902633457743,2,1.791759469228055,11297,11.791759469228055,0.5294171285333563,2.8021639990970217,1.791759469228055
972,0,False,True,4,3,False,True,False,False,False,False,4,False,True,1.0,False,0,0.0,4,0.0,17694,15.0,0.0,738523.0923066572,0.0
973,0,False,True,4,2,False,True,False,False,False,False,4,True,False,2.0,False,1,2.3978952727983707,3,2.302585092994046,5483,15.302585092994047,0.9602485632415806,3.5812362322302844,2.302585092994046
974,0,True,False,4,1,False,False,False,False,False,False,4,False,True,3.0,False,0,2.19722457733622,3,1.9459101490553128,15321,13.945910149055312,0.8856178439602037,3.8828309840545425,1.9459101490553128
975,1,False,False,1,4,False,False,False,False,False,False,3,False,True,6.0,True,0,3.218875824868201,2,2.9444389791664403,-4418,11.94443897916644,0.9147385584224634,2.9590546594710374,1.5581446180465497
